"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-01",,"3","3",,,,,,,"1.84",,"2.34",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-02",,"1","0",,,,,,"0.0","0.06",,"0.06","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-03",,"5","4",,,,,,,"0.51",,"1.22",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-04",,"2","0",,,,,,"0.0","0.02",,"0.03","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-05",,"1","0",,,,,,"0.0","0.06",,"0.06","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-07",,"1","1",,,,,,"0.0","0.18",,"0.18","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-10",,"5","2",,,,,,,"1.10",,"1.29",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-11",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-12",,"13","9",,,,,,,"3.23",,"10.24",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-01",,"1","1",,,,,,"0.0","0.11",,"0.11","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-03",,"4","2",,,,,,"0.0","2.03",,"2.42","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-04",,"1","1",,,,,,"0.0","0.57",,"0.57","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-05",,"1","0",,,,,,"0.0","0.05",,"0.05","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-06",,"1","0",,,,,,"0.0","0.08",,"0.08","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-09",,"3","1",,,,,,"0.0","0.14",,"0.17","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-10",,"5","1",,,,,,,"0.10",,"0.22",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-11",,"4","4",,,,,,"0.0","2.58",,"3.27","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-12",,"10","4",,,,,,,"3.31",,"4.64",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-01",,"12","10",,,,,,,"4.92",,"12.50",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-02",,"8","6",,,,,,,"3.27",,"7.60",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-03",,"17","11",,,,,,,"3.21",,"10.78",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-04",,"2","1",,,,,,"0.0","0.27",,"0.29","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-05",,"5","2",,,,,,,"0.82",,"1.04",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-06",,"7","1",,,,,,,"0.12",,"0.29",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-08",,"2","2",,,,,,"0.0","2.87",,"4.75","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-09",,"5","2",,,,,,,"0.24",,"0.38",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-10",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-11",,"4","2",,,,,,"0.0","0.42",,"0.65","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-12",,"5","5",,,,,,"0.0","0.63",,"1.94","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-01",,"5","4",,,,,,"0.0","1.24",,"1.98","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-02",,"13","9",,,,,,,"4.50",,"13.59",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-03",,"10","6",,,,,,,"1.89",,"5.95",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-04",,"4","3",,,,,,"0.0","0.30",,"0.59","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-05",,"2","1",,,,,,"0.0","0.15",,"0.16","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-07",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-10",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-11",,"2","0",,,,,,"0.0","0.03",,"0.05","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-12",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-01",,"2","2",,,,,,"0.0","0.40",,"0.70","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-02",,"6","5",,,,,,"0.0","3.26",,"5.66","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-03",,"11","5",,,,,,,"1.14",,"2.33",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-04",,"2","1",,,,,,"0.0","0.50",,"0.56","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-05",,"4","0",,,,,,"0.0","0.09",,"0.19","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-09",,"2","1",,,,,,"0.0","0.14",,"0.17","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-10",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-11",,"5","5",,,,,,"0.0","1.84",,"6.13","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-12",,"7","4",,,,,,,"3.47",,"6.13",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2026-01",,"6","5",,,,,,,"1.83",,"3.80",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-04",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-07",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-10",,"4","2",,,,,,,"0.44",,"0.62",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-11",,"0","0",,,,,,,"0.00",,"0.00",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-12",,"12","9",,,,,,,"2.47",,"8.78",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-01",,"4","1",,,,,,,"0.15",,"0.24",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-02",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-03",,"4","1",,,,,,"0.0","0.83",,"0.97","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-04",,"1","1",,,,,,"0.0","0.31",,"0.31","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-09",,"1","1",,,,,,"0.0","0.14",,"0.14","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-10",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-11",,"4","3",,,,,,"0.0","0.56",,"1.20","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-12",,"9","6",,,,,,,"1.09",,"2.29",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-01",,"17","11",,,,,,,"2.90",,"9.45",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-02",,"6","4",,,,,,,"7.02",,"9.02",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-03",,"14","10",,,,,,,"1.75",,"7.03",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-04",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-05",,"4","1",,,,,,"0.0","0.60",,"0.70","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-06",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-08",,"1","1",,,,,,"0.0","4.53",,"4.53","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-09",,"2","0",,,,,,"0.0","0.08",,"0.16","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-10",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-11",,"2","2",,,,,,"0.0","0.34",,"0.62","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-12",,"7","5",,,,,,,"2.31",,"4.55",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-01",,"7","4",,,,,,,"0.51",,"1.40",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-02",,"11","9",,,,,,,"1.55",,"6.46",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-03",,"9","9",,,,,,,"1.40",,"3.64",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-04",,"4","2",,,,,,"0.0","0.62",,"0.97","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-06",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-10",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-11",,"2","0",,,,,,"0.0","0.04",,"0.05","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-12",,"1","0",,,,,,"0.0","0.03",,"0.03","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-01",,"2","2",,,,,,"0.0","1.21",,"1.37","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-02",,"7","5",,,,,,,"1.48",,"2.68",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-03",,"8","3",,,,,,,"1.06",,"1.84",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-04",,"1","1",,,,,,"0.0","0.34",,"0.34","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-06",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-09",,"2","0",,,,,,"0.0","0.09",,"0.10","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-10",,"3","2",,,,,,"0.0","1.22",,"2.22","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-11",,"8","7",,,,,,,"1.71",,"6.20",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-12",,"5","4",,,,,,,"2.48",,"6.39",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2026-01",,"8","4",,,,,,,"1.55",,"2.74",,,,
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-01",,"6","3","0","0","0","0","37",,"1.60","84","2.06",,"57.4","67.3","47.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-02",,"1","0","0","0","0","0","45",,"0.01","79","0.01",,"58.3","67.5","49.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-03",,"4","4","0","0","0","0","42",,"0.45","87","1.11",,"57.8","67.4","48.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-04",,"0","0","0","0","0","0","48",,"0.00","89","0.00",,"62.2","71.4","53.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-05",,"0","0","0","0","0","0","51",,"0.00","78","0.00",,"64.3","71.5","57.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-06",,"0","0","0","0","0","0","56",,"0.00","83","0.00",,"68.0","75.1","60.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-07",,"0","0","0","0","0","0","61",,"0.00","83","0.00",,"71.2","78.1","64.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-08",,"1","0",,,,,,,"0.03",,"0.03",,,,
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-09",,"0","0","0","0","0","0","57",,"0.00","87","0.00",,"70.2","79.0","61.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-10",,"4","2","0","0","0","0","51",,"0.54","89","0.71",,"66.0","74.8","57.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-11",,"0","0","0","0","0","0","47",,"0.00","88","0.00",,"62.7","71.3","54.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-12",,"11","9","0","0","0","0","38",,"2.00","69","7.63",,"54.8","61.4","48.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-01",,"1","0","0","0","0","0","41",,"0.04","79","0.04",,"58.9","68.3","49.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-02",,"0","0","0","0","0","0","42",,"0.00","88","0.00",,"59.7","70.6","48.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-03",,"2","2","0","0","0","0","44",,"0.95","85","1.31",,"61.7","71.2","52.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-04",,"1","1","0","0","0","3","51",,"0.40","96","0.40",,"64.2","72.9","55.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-05",,"0","0","0","0","0","0","50",,"0.00","84","0.00",,"64.3","71.4","57.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-06",,"0","0","0","0","0","0","57",,"0.00","83","0.00",,"69.1","76.2","62.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-07",,"0","0","0","0","0","0","60",,"0.00","89","0.00",,"70.5","77.6","63.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-08",,"0","0","0","0","0","0","61",,"0.00","87","0.00",,"72.5","80.3","64.7"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-09",,"1","1","0","0","0","8","60",,"0.30","101","0.30",,"76.1","84.6","67.7"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-10",,"1","0","0","0","0","1","53",,"0.07","93","0.07",,"68.5","75.3","61.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-11",,"4","4","0","0","0","0","45",,"1.07","76","2.10",,"59.3","68.5","50.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-12",,"9","5","0","0","0","0","43",,"0.83","80","2.06",,"56.1","63.7","48.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-01",,"14","11","0","0","0","0","41",,"2.10","71","12.21",,"54.8","62.5","47.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-02",,"6","5","0","0","0","0","39",,"2.50","77","5.50",,"54.9","63.8","46.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-03",,"14","11","0","0","0","0","44",,"2.30","77","8.83",,"56.1","62.6","49.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-04",,"2","1","0","0","0","0","44",,"0.10","82","0.13",,"59.6","66.8","52.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-05",,"6","2","0","0","0","0","48",,"0.92","71","1.08",,"62.2","67.9","56.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-06",,"1","0","0","0","0","0","56",,"0.01","75","0.01",,"65.5","71.4","59.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-07",,"0","0","0","0","0","0","58",,"0.00","85","0.00",,"70.6","78.1","63.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-08",,"3","2","0","0","0","0","60",,"2.29","85","3.71",,"71.5","78.6","64.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-09",,"2","1","0","0","0","0","50",,"0.10","87","0.17",,"68.3","76.7","59.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-10",,"0","0","0","0","0","1","52",,"0.00","90","0.00",,"67.0","75.2","58.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-11",,"2","1","0","0","0","0","44",,"0.30","84","0.33",,"62.7","73.4","52.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-12",,"5","4","0","0","0","0","45",,"1.25","80","4.17",,"59.7","68.1","51.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-01",,"5","5","0","0","0","0","42",,"1.00","79","1.90",,"57.0","64.8","49.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-02",,"13","10","0","0","0","0","44",,"7.09","77","13.94",,"57.0","63.4","50.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-03",,"9","9","0","0","0","0","46",,"1.72","71","4.58",,"58.1","66.2","50.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-04",,"3","1","0","0","0","0","44",,"0.26","77","0.33",,"60.2","68.0","52.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-05",,"1","0","0","0","0","0","52",,"0.04","72","0.04",,"62.9","68.6","57.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-06",,"0","0","0","0","0","0","58",,"0.00","84","0.00",,"67.4","74.0","60.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-07",,"0","0","0","0","0","0","58",,"0.00","81","0.00",,"69.6","76.7","62.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-08",,"0","0","0","0","0","0","59",,"0.00","87","0.00",,"71.5","79.2","63.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-09",,"0","0","0","0","0","4","58",,"0.00","101","0.00",,"70.4","77.2","63.5"
